N,P,K,temperature,humidity,ph,label,soil_texture
68,52,49,24.42561272,92.27749066,6.577192175,papaya,Sandy loam
50,46,52,31.18298415,90.21646909,6.734005648,papaya,Loam
50,46,52,31.18298415,90.21646909,6.734005648,papaya,Sandy loam
65,63,50,31.88342554,91.3256535,6.524459342,papaya,Loam
65,63,50,31.88342554,91.3256535,6.524459342,papaya,Sandy loam
40,49,47,42.93368602,91.1756748,6.501521192,papaya,Loam
40,49,47,42.93368602,91.1756748,6.501521192,papaya,Sandy loam
42,53,48,23.11407669,94.31994776,6.758479569,papaya,Loam
42,53,48,23.11407669,94.31994776,6.758479569,papaya,Sandy loam
49,55,51,24.87212063,93.90560147,6.676578778,papaya,Loam
49,55,51,24.87212063,93.90560147,6.676578778,papaya,Sandy loam
59,62,49,43.36051537,93.35191636,6.941496806,papaya,Loam
59,62,49,43.36051537,93.35191636,6.941496806,papaya,Sandy loam
63,58,47,26.83054058,90.75379971,6.864143752,papaya,Loam
63,58,47,26.83054058,90.75379971,6.864143752,papaya,Sandy loam
70,65,52,30.42012134,93.12659793,6.583528529,papaya,Loam
70,65,52,30.42012134,93.12659793,6.583528529,papaya,Sandy loam
63,50,52,28.64555584,93.22642604,6.751747609,papaya,Loam
63,50,52,28.64555584,93.22642604,6.751747609,papaya,Sandy loam
40,64,47,32.50037548,93.47888842,6.893509446,papaya,Loam
40,64,47,32.50037548,93.47888842,6.893509446,papaya,Sandy loam
63,58,50,43.03714283,94.6428898,6.720744449,papaya,Loam
63,58,50,43.03714283,94.6428898,6.720744449,papaya,Sandy loam
45,58,49,30.10773379,90.34546355,6.827812549,papaya,Loam
45,58,49,30.10773379,90.34546355,6.827812549,papaya,Sandy loam
66,69,47,23.69212243,93.61055571,6.912299695,papaya,Loam
66,69,47,23.69212243,93.61055571,6.912299695,papaya,Sandy loam
54,67,52,35.67667332,93.30641944,6.586107335,papaya,Loam
54,67,52,35.67667332,93.30641944,6.586107335,papaya,Sandy loam
69,67,52,27.71948962,94.43877142,6.827305908,papaya,Loam
69,67,52,27.71948962,94.43877142,6.827305908,papaya,Sandy loam
67,68,49,35.26824831,92.38282957,6.821774589,papaya,Loam
67,68,49,35.26824831,92.38282957,6.821774589,papaya,Sandy loam
45,57,47,23.16855863,90.78821158,6.656458831,papaya,Loam
45,57,47,23.16855863,90.78821158,6.656458831,papaya,Sandy loam
56,50,52,33.08706051,92.25197542,6.770384816,papaya,Loam
56,50,52,33.08706051,92.25197542,6.770384816,papaya,Sandy loam
70,50,53,37.4620912,90.44967809,6.933809743,papaya,Loam
70,50,53,37.4620912,90.44967809,6.933809743,papaya,Sandy loam
44,47,45,38.73218907,94.73613484,6.579441304,papaya,Loam
44,47,45,38.73218907,94.73613484,6.579441304,papaya,Sandy loam
50,60,47,32.57720726,92.74889453,6.92791761,papaya,Loam
50,60,47,32.57720726,92.74889453,6.92791761,papaya,Sandy loam
52,51,53,38.38231475,93.10378595,6.985804083,papaya,Loam
52,51,53,38.38231475,93.10378595,6.985804083,papaya,Sandy loam
35,68,45,42.93605359,90.09448142,6.612429546,papaya,Loam
35,68,45,42.93605359,90.09448142,6.612429546,papaya,Sandy loam
68,69,52,25.65492304,92.74501561,6.813383387,papaya,Loam
68,69,52,25.65492304,92.74501561,6.813383387,papaya,Sandy loam
32,55,52,37.58899717,91.99740365,6.9677596,papaya,Loam
32,55,52,37.58899717,91.99740365,6.9677596,papaya,Sandy loam
32,55,51,29.60718808,93.15642801,6.57398033,papaya,Loam
32,55,51,29.60718808,93.15642801,6.57398033,papaya,Sandy loam
48,62,47,25.34756111,93.02871078,6.803094965,papaya,Loam
48,62,47,25.34756111,93.02871078,6.803094965,papaya,Sandy loam
39,69,53,25.9300384,93.02357765,6.964955435,papaya,Loam
39,69,53,25.9300384,93.02357765,6.964955435,papaya,Sandy loam
49,61,45,32.76795887,94.57377401,6.764213299,papaya,Loam
49,61,45,32.76795887,94.57377401,6.764213299,papaya,Sandy loam
48,57,54,29.02328049,90.20396783,6.617703178,papaya,Loam
48,57,54,29.02328049,90.20396783,6.617703178,papaya,Sandy loam
69,66,49,40.00439101,90.17015833,6.52711001,papaya,Loam
69,66,49,40.00439101,90.17015833,6.52711001,papaya,Sandy loam
53,55,55,33.32315744,91.25271223,6.709668804,papaya,Loam
53,55,55,33.32315744,91.25271223,6.709668804,papaya,Sandy loam
38,61,52,31.22790131,94.94021378,6.620729882,papaya,Loam
38,61,52,31.22790131,94.94021378,6.620729882,papaya,Sandy loam
57,64,55,26.68386496,92.9585411,6.583760499,papaya,Loam
57,64,55,26.68386496,92.9585411,6.583760499,papaya,Sandy loam
51,57,55,24.70528368,90.14732171,6.676407337,papaya,Loam
51,57,55,24.70528368,90.14732171,6.676407337,papaya,Sandy loam
56,65,45,38.2016825,93.97379963,6.751298936,papaya,Loam
56,65,45,38.2016825,93.97379963,6.751298936,papaya,Sandy loam
54,66,52,36.56769731,93.79503425,6.867554147,papaya,Loam
54,66,52,36.56769731,93.79503425,6.867554147,papaya,Sandy loam
58,55,47,26.05375792,93.69111672,6.742490027,papaya,Loam
58,55,47,26.05375792,93.69111672,6.742490027,papaya,Sandy loam
68,70,54,31.29986342,92.76039164,6.986228647,papaya,Loam
68,70,54,31.29986342,92.76039164,6.986228647,papaya,Sandy loam
42,59,55,40.10207731,94.35110201,6.979102243,papaya,Loam
42,59,55,40.10207731,94.35110201,6.979102243,papaya,Sandy loam
43,64,47,38.58954491,91.58076549,6.825664782,papaya,Loam
43,64,47,38.58954491,91.58076549,6.825664782,papaya,Sandy loam
35,67,49,41.31330062,91.1508798,6.617066674,papaya,Loam
35,67,49,41.31330062,91.1508798,6.617066674,papaya,Sandy loam
56,59,55,37.03551903,91.79430166,6.551892638,papaya,Loam
56,59,55,37.03551903,91.79430166,6.551892638,papaya,Sandy loam
39,64,53,23.0124018,91.07355541,6.598860305,papaya,Loam
39,64,53,23.0124018,91.07355541,6.598860305,papaya,Sandy loam
18,30,29,26.7627493,92.86056895,6.420018717,coconut,Sandy loam
18,30,29,26.7627493,92.86056895,6.420018717,coconut,Loam
37,23,28,25.61294367,94.3138837,5.740054567,coconut,Sandy loam
37,23,28,25.61294367,94.3138837,5.740054567,coconut,Loam
13,28,33,28.130115,95.64807631,5.686972967,coconut,Sandy loam
13,28,33,28.130115,95.64807631,5.686972967,coconut,Loam
2,21,35,25.02887163,91.53720922,6.293662363,coconut,Sandy loam
2,21,35,25.02887163,91.53720922,6.293662363,coconut,Loam
10,18,35,27.79797651,99.64573002,6.381975465,coconut,Sandy loam
10,18,35,27.79797651,99.64573002,6.381975465,coconut,Loam
7,11,32,29.25902906,95.11294697,5.542169139,coconut,Sandy loam
7,11,32,29.25902906,95.11294697,5.542169139,coconut,Loam
39,5,31,27.10134661,93.69979946,5.551963184,coconut,Sandy loam
39,5,31,27.10134661,93.69979946,5.551963184,coconut,Loam
34,6,27,25.84726298,90.92669463,5.860740481,coconut,Sandy loam
34,6,27,25.84726298,90.92669463,5.860740481,coconut,Loam
31,30,29,26.58580443,90.98617591,5.558807063,coconut,Sandy loam
31,30,29,26.58580443,90.98617591,5.558807063,coconut,Loam
25,7,35,28.38503882,99.18843684,5.55771171,coconut,Sandy loam
25,7,35,28.38503882,99.18843684,5.55771171,coconut,Loam
16,18,26,28.43647052,91.81320717,5.568365926,coconut,Sandy loam
16,18,26,28.43647052,91.81320717,5.568365926,coconut,Loam
26,10,33,28.27298134,96.93649473,6.07071786,coconut,Sandy loam
26,10,33,28.27298134,96.93649473,6.07071786,coconut,Loam
27,8,32,27.00648436,96.46168931,5.627860549,coconut,Sandy loam
27,8,32,27.00648436,96.46168931,5.627860549,coconut,Loam
37,18,30,27.63551259,99.34854917,6.38488418,coconut,Sandy loam
37,18,30,27.63551259,99.34854917,6.38488418,coconut,Loam
19,15,34,26.29644905,99.65809151,5.685889066,coconut,Sandy loam
19,15,34,26.29644905,99.65809151,5.685889066,coconut,Loam
0,19,33,27.1326009,95.23797989,6.234458417,coconut,Sandy loam
0,19,33,27.1326009,95.23797989,6.234458417,coconut,Loam
31,20,26,25.56567803,97.61361544,6.443168642,coconut,Sandy loam
31,20,26,25.56567803,97.61361544,6.443168642,coconut,Loam
9,17,32,25.94951662,93.40548703,5.842317989,coconut,Sandy loam
9,17,32,25.94951662,93.40548703,5.842317989,coconut,Loam
22,11,29,28.03380598,95.01630593,5.955742971,coconut,Sandy loam
22,11,29,28.03380598,95.01630593,5.955742971,coconut,Loam
31,6,26,29.12859129,91.30924833,5.741367375,coconut,Sandy loam
31,6,26,29.12859129,91.30924833,5.741367375,coconut,Loam
34,6,30,27.0828252,97.00155491,5.948342571,coconut,Sandy loam
34,6,30,27.0828252,97.00155491,5.948342571,coconut,Loam
24,6,32,28.11321494,90.01734526,6.387067562,coconut,Sandy loam
24,6,32,28.11321494,90.01734526,6.387067562,coconut,Loam
1,8,26,27.5136304,94.18955816,5.562911913,coconut,Sandy loam
1,8,26,27.5136304,94.18955816,5.562911913,coconut,Loam
31,13,33,27.63834933,95.48763389,5.85971872,coconut,Sandy loam
31,13,33,27.63834933,95.48763389,5.85971872,coconut,Loam
10,9,28,29.01256899,94.01014388,6.282955073,coconut,Sandy loam
10,9,28,29.01256899,94.01014388,6.282955073,coconut,Loam
36,27,26,26.58413917,95.78923137,6.25449571,coconut,Sandy loam
36,27,26,26.58413917,95.78923137,6.25449571,coconut,Loam
38,24,33,28.28905147,97.00396405,5.973853124,coconut,Sandy loam
38,24,33,28.28905147,97.00396405,5.973853124,coconut,Loam
11,6,25,28.69164799,96.65248672,6.081568052,coconut,Sandy loam
11,6,25,28.69164799,96.65248672,6.081568052,coconut,Loam
16,14,30,29.70931288,96.30484325,6.37466756,coconut,Sandy loam
16,14,30,29.70931288,96.30484325,6.37466756,coconut,Loam
33,14,35,27.14865285,96.66355213,6.027707171,coconut,Sandy loam
33,14,35,27.14865285,96.66355213,6.027707171,coconut,Loam
16,6,29,29.28725038,91.95614918,5.868285082,coconut,Sandy loam
16,6,29,29.28725038,91.95614918,5.868285082,coconut,Loam
32,11,31,25.06871967,93.31410447,6.205931638,coconut,Sandy loam
32,11,31,25.06871967,93.31410447,6.205931638,coconut,Loam
38,14,30,26.92449525,91.20106019,5.570745386,coconut,Sandy loam
38,14,30,26.92449525,91.20106019,5.570745386,coconut,Loam
8,6,33,28.27804288,93.64761266,6.095261013,coconut,Sandy loam
8,6,33,28.27804288,93.64761266,6.095261013,coconut,Loam
23,6,33,29.18032562,92.73041222,6.025789594,coconut,Sandy loam
23,6,33,29.18032562,92.73041222,6.025789594,coconut,Loam
29,25,35,28.3575072,91.64509299,5.542873799,coconut,Sandy loam
29,25,35,28.3575072,91.64509299,5.542873799,coconut,Loam
24,14,33,29.38072512,93.27565685,6.366219551,coconut,Sandy loam
24,14,33,29.38072512,93.27565685,6.366219551,coconut,Loam
32,12,30,25.39241091,98.08951196,5.579845008,coconut,Sandy loam
32,12,30,25.39241091,98.08951196,5.579845008,coconut,Loam
30,25,31,26.31270635,98.62048026,5.804965067,coconut,Sandy loam
30,25,31,26.31270635,98.62048026,5.804965067,coconut,Loam
14,21,35,29.52501367,91.91185319,6.121005506,coconut,Sandy loam
14,21,35,29.52501367,91.91185319,6.121005506,coconut,Loam
27,22,29,28.83214859,92.17170353,6.000248647,coconut,Sandy loam
27,22,29,28.83214859,92.17170353,6.000248647,coconut,Loam
40,5,29,28.48444906,97.76865458,5.820978791,coconut,Sandy loam
40,5,29,28.48444906,97.76865458,5.820978791,coconut,Loam
17,11,32,28.74013335,93.39676499,5.620733794,coconut,Sandy loam
17,11,32,28.74013335,93.39676499,5.620733794,coconut,Loam
30,30,35,25.00872392,95.59224018,6.001936419,coconut,Sandy loam
30,30,35,25.00872392,95.59224018,6.001936419,coconut,Loam
28,10,30,29.8690834,91.14723422,6.305740522,coconut,Sandy loam
28,10,30,29.8690834,91.14723422,6.305740522,coconut,Loam
39,7,29,27.54273211,94.59086121,6.362544111,coconut,Sandy loam
39,7,29,27.54273211,94.59086121,6.362544111,coconut,Loam
32,20,35,26.52166434,98.38227669,5.588655387,coconut,Sandy loam
32,20,35,26.52166434,98.38227669,5.588655387,coconut,Loam
7,15,32,25.03512351,95.89739958,6.182232762,coconut,Sandy loam
7,15,32,25.03512351,95.89739958,6.182232762,coconut,Loam
29,17,29,29.20394909,95.66997327,5.959493188,coconut,Sandy loam
29,17,29,29.20394909,95.66997327,5.959493188,coconut,Loam
34,15,34,27.05826457,91.10510371,5.677282678,coconut,Sandy loam
34,15,34,27.05826457,91.10510371,5.677282678,coconut,Loam
14,23,25,26.18552389,96.96637916,5.612122797,coconut,Sandy loam
14,23,25,26.18552389,96.96637916,5.612122797,coconut,Loam
18,19,29,27.59376845,92.48519606,6.206077742,coconut,Sandy loam
18,19,29,27.59376845,92.48519606,6.206077742,coconut,Loam
7,21,35,25.76011662,94.65830608,5.764812076,coconut,Sandy loam
7,21,35,25.76011662,94.65830608,5.764812076,coconut,Loam
24,27,34,28.87862994,95.11320315,6.203376525,coconut,Sandy loam
24,27,34,28.87862994,95.11320315,6.203376525,coconut,Loam
39,29,29,26.50908611,94.48414544,6.143662699,coconut,Sandy loam
39,29,29,26.50908611,94.48414544,6.143662699,coconut,Loam
29,8,28,26.87037587,91.72546257,6.100429497,coconut,Sandy loam
29,8,28,26.87037587,91.72546257,6.100429497,coconut,Loam
10,24,27,27.57283516,94.90485697,5.708409601,coconut,Sandy loam
10,24,27,27.57283516,94.90485697,5.708409601,coconut,Loam
0,29,32,28.05912437,98.3670985,5.868255858,coconut,Sandy loam
0,29,32,28.05912437,98.3670985,5.868255858,coconut,Loam
32,11,31,29.51611558,92.56492864,6.461225827,coconut,Sandy loam
32,11,31,29.51611558,92.56492864,6.461225827,coconut,Loam
37,10,32,28.96318258,95.16333673,6.165084855,coconut,Sandy loam
37,10,32,28.96318258,95.16333673,6.165084855,coconut,Loam
20,29,27,25.09897688,92.36099489,6.047044342,coconut,Sandy loam
20,29,27,25.09897688,92.36099489,6.047044342,coconut,Loam
31,29,35,27.1872282,92.19906776,6.137102505,coconut,Sandy loam
31,29,35,27.1872282,92.19906776,6.137102505,coconut,Loam
17,30,27,29.03065024,90.79093862,5.894027065,coconut,Sandy loam
17,30,27,29.03065024,90.79093862,5.894027065,coconut,Loam
1,12,30,27.754298,95.94643831,5.56222383,coconut,Sandy loam
1,12,30,27.754298,95.94643831,5.56222383,coconut,Loam
6,13,29,27.31155708,99.96906006,5.832608028,coconut,Sandy loam
6,13,29,27.31155708,99.96906006,5.832608028,coconut,Loam
15,28,32,28.84270971,99.64328526,6.218571874,coconut,Sandy loam
15,28,32,28.84270971,99.64328526,6.218571874,coconut,Loam
27,24,29,26.61423461,96.97300803,6.142010637,coconut,Sandy loam
27,24,29,26.61423461,96.97300803,6.142010637,coconut,Loam
3,23,30,29.70143197,95.65754365,6.078807239,coconut,Sandy loam
3,23,30,29.70143197,95.65754365,6.078807239,coconut,Loam
8,26,26,25.54759871,91.64194826,5.702484758,coconut,Sandy loam
8,26,26,25.54759871,91.64194826,5.702484758,coconut,Loam
20,28,26,26.37978453,91.49882979,5.547594847,coconut,Sandy loam
20,28,26,26.37978453,91.49882979,5.547594847,coconut,Loam
26,18,27,27.45907759,92.90736493,5.836075368,coconut,Sandy loam
26,18,27,27.45907759,92.90736493,5.836075368,coconut,Loam
1,6,35,27.02269204,95.71935435,6.231662767,coconut,Sandy loam
1,6,35,27.02269204,95.71935435,6.231662767,coconut,Loam
27,30,31,28.98545306,90.73966792,5.718120393,coconut,Sandy loam
27,30,31,28.98545306,90.73966792,5.718120393,coconut,Loam
23,7,34,26.1055118,91.52421214,5.852038202,coconut,Sandy loam
23,7,34,26.1055118,91.52421214,5.852038202,coconut,Loam
0,26,31,25.0707247,95.02156793,5.547933273,coconut,Sandy loam
0,26,31,25.0707247,95.02156793,5.547933273,coconut,Loam
38,6,25,25.54963273,96.92786777,6.156259104,coconut,Sandy loam
38,6,25,25.54963273,96.92786777,6.156259104,coconut,Loam
25,12,26,28.56973521,95.67906668,6.436314406,coconut,Sandy loam
25,12,26,28.56973521,95.67906668,6.436314406,coconut,Loam
40,5,32,26.07010807,96.7036223,5.981169595,coconut,Sandy loam
40,5,32,26.07010807,96.7036223,5.981169595,coconut,Loam
0,19,31,25.51791333,94.38420565,6.271952833,coconut,Sandy loam
0,19,31,25.51791333,94.38420565,6.271952833,coconut,Loam
26,9,32,25.9490364,94.73860514,6.470465614,coconut,Sandy loam
26,9,32,25.9490364,94.73860514,6.470465614,coconut,Loam
35,30,34,28.2974764,95.41122824,6.141502001,coconut,Sandy loam
35,30,34,28.2974764,95.41122824,6.141502001,coconut,Loam
19,30,30,29.56549169,91.40896307,5.826381164,coconut,Sandy loam
19,30,30,29.56549169,91.40896307,5.826381164,coconut,Loam
31,13,33,29.69952329,95.21224392,6.342463714,coconut,Sandy loam
31,13,33,29.69952329,95.21224392,6.342463714,coconut,Loam
17,29,26,26.14162144,93.28415295,6.071897347,coconut,Sandy loam
17,29,26,26.14162144,93.28415295,6.071897347,coconut,Loam
2,30,30,26.00175125,94.79998418,6.331051715,coconut,Sandy loam
2,30,30,26.00175125,94.79998418,6.331051715,coconut,Loam
30,13,25,27.15116142,91.48889469,6.413184638,coconut,Sandy loam
30,13,25,27.15116142,91.48889469,6.413184638,coconut,Loam
8,15,33,28.97318719,98.09861043,5.50158009,coconut,Sandy loam
8,15,33,28.97318719,98.09861043,5.50158009,coconut,Loam
18,12,35,26.13958446,96.38580769,6.338720873,coconut,Sandy loam
18,12,35,26.13958446,96.38580769,6.338720873,coconut,Loam
8,28,30,25.51618488,94.33465411,6.015672239,coconut,Sandy loam
8,28,30,25.51618488,94.33465411,6.015672239,coconut,Loam
40,22,29,27.55821802,99.98187601,5.735364307,coconut,Sandy loam
40,22,29,27.55821802,99.98187601,5.735364307,coconut,Loam
27,10,33,27.81132822,97.48410555,6.465906333,coconut,Sandy loam
27,10,33,27.81132822,97.48410555,6.465906333,coconut,Loam
21,20,31,25.60033702,99.7240104,5.855457599,coconut,Sandy loam
21,20,31,25.60033702,99.7240104,5.855457599,coconut,Loam
3,9,35,26.91641934,99.84671638,6.318552973,coconut,Sandy loam
3,9,35,26.91641934,99.84671638,6.318552973,coconut,Loam
22,16,27,29.1797902,90.27214288,6.006784979,coconut,Sandy loam
22,16,27,29.1797902,90.27214288,6.006784979,coconut,Loam
27,8,30,26.44600063,98.29937782,6.008386283,coconut,Sandy loam
27,8,30,26.44600063,98.29937782,6.008386283,coconut,Loam
22,8,33,28.43572863,95.8840407,5.665785202,coconut,Sandy loam
22,8,33,28.43572863,95.8840407,5.665785202,coconut,Loam
28,27,32,28.94099669,93.00109012,5.764615485,coconut,Sandy loam
28,27,32,28.94099669,93.00109012,5.764615485,coconut,Loam
23,21,26,26.45488737,93.45042636,5.901495544,coconut,Sandy loam
23,21,26,26.45488737,93.45042636,5.901495544,coconut,Loam
37,5,34,25.79490531,93.84150618,5.779032666,coconut,Sandy loam
37,5,34,25.79490531,93.84150618,5.779032666,coconut,Loam
19,26,29,26.93141945,98.80313612,5.67154928,coconut,Sandy loam
19,26,29,26.93141945,98.80313612,5.67154928,coconut,Loam
133,47,24,24.40228894,79.19732001,7.231324765,cotton,Sandy loam
133,47,24,24.40228894,79.19732001,7.231324765,cotton,Loam
136,36,20,23.09595631,84.86275707,6.925412377,cotton,Sandy loam
136,36,20,23.09595631,84.86275707,6.925412377,cotton,Loam
104,47,18,23.9656349,76.97696717,7.633437412,cotton,Sandy loam
104,47,18,23.9656349,76.97696717,7.633437412,cotton,Loam
133,47,23,24.88738107,75.62137159,6.827354668,cotton,Sandy loam
133,47,23,24.88738107,75.62137159,6.827354668,cotton,Loam
126,38,23,25.36243778,83.63276077,6.176716425,cotton,Sandy loam
126,38,23,25.36243778,83.63276077,6.176716425,cotton,Loam
126,50,19,24.69457084,81.7358876,6.628722836,cotton,Sandy loam
126,50,19,24.69457084,81.7358876,6.628722836,cotton,Loam
113,41,20,25.0017188,80.53965818,7.256877571,cotton,Sandy loam
113,41,20,25.0017188,80.53965818,7.256877571,cotton,Loam
121,45,22,22.45942937,81.30681027,6.443785385,cotton,Sandy loam
121,45,22,22.45942937,81.30681027,6.443785385,cotton,Loam
121,47,16,23.60564038,79.29573149,7.723240151,cotton,Sandy loam
121,47,16,23.60564038,79.29573149,7.723240151,cotton,Loam
129,60,22,24.58453146,79.12404171,5.947448589,cotton,Sandy loam
129,60,22,24.58453146,79.12404171,5.947448589,cotton,Loam
107,45,25,23.0865933,83.55546146,7.227745516,cotton,Sandy loam
107,45,25,23.0865933,83.55546146,7.227745516,cotton,Loam
122,59,18,23.5000992,83.63488952,6.219469084,cotton,Sandy loam
122,59,18,23.5000992,83.63488952,6.219469084,cotton,Loam
140,38,15,24.1472953,75.88298598,6.021439523,cotton,Sandy loam
